Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-08-15,106272403152,1,1.688
Wilkne,2024-08-15,106272403152,2,1.677
Wilkne,2024-08-15,106272403152,3,1.669
Wilkne,2024-08-15,106272403152,4,1.685
Wilkne,2024-08-15,106272403916,1,1.663
Wilkne,2024-08-15,106272403916,2,1.663
Wilkne,2024-08-15,106272403916,3,1.657
Wilkne,2024-08-15,106272403916,4,1.695
Wilkne,2024-08-15,106272404964,1,0.012
Wilkne,2024-08-15,106272404964,2,1.817
Wilkne,2024-08-15,106272404964,3,1.817
Wilkne,2024-08-15,106272404964,4,1.853
