Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-09-30,106272403152,1,2.223
Wilkne,2024-09-30,106272403152,2,2.188
Wilkne,2024-09-30,106272403152,3,2.158
Wilkne,2024-09-30,106272403152,4,2.189
Wilkne,2024-09-30,106272403916,1,2.14
Wilkne,2024-09-30,106272403916,2,2.147
Wilkne,2024-09-30,106272403916,3,2.135
Wilkne,2024-09-30,106272403916,4,2.208
Wilkne,2024-09-30,106272404964,1,0.012
Wilkne,2024-09-30,106272404964,2,2.234
Wilkne,2024-09-30,106272404964,3,2.191
Wilkne,2024-09-30,106272404964,4,2.219
