Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-03-01,106272403152,1,2.093
Wilkne,2024-03-01,106272403152,2,2.098
Wilkne,2024-03-01,106272403152,3,2.096
Wilkne,2024-03-01,106272403152,4,2.112
Wilkne,2024-03-01,106272403916,1,1.978
Wilkne,2024-03-01,106272403916,2,1.976
Wilkne,2024-03-01,106272403916,3,1.926
Wilkne,2024-03-01,106272403916,4,2.023
Wilkne,2024-03-01,106272404964,1,0.012
Wilkne,2024-03-01,106272404964,2,2.093
Wilkne,2024-03-01,106272404964,3,2.048
Wilkne,2024-03-01,106272404964,4,2.077
