Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-05-08,106272403152,1,2.16
Wilkne,2024-05-08,106272403152,2,2.162
Wilkne,2024-05-08,106272403152,3,2.15
Wilkne,2024-05-08,106272403152,4,2.166
Wilkne,2024-05-08,106272403916,1,2.176
Wilkne,2024-05-08,106272403916,2,2.168
Wilkne,2024-05-08,106272403916,3,2.154
Wilkne,2024-05-08,106272403916,4,2.196
Wilkne,2024-05-08,106272404964,1,0.013
Wilkne,2024-05-08,106272404964,2,2.277
Wilkne,2024-05-08,106272404964,3,2.265
Wilkne,2024-05-08,106272404964,4,2.309
