Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-07-30,106272403152,1,2.034
Wilkne,2024-07-30,106272403152,2,1.999
Wilkne,2024-07-30,106272403152,3,2.009
Wilkne,2024-07-30,106272403152,4,2.022
Wilkne,2024-07-30,106272403916,1,2.011
Wilkne,2024-07-30,106272403916,2,2.006
Wilkne,2024-07-30,106272403916,3,2.002
Wilkne,2024-07-30,106272403916,4,2.051
Wilkne,2024-07-30,106272404964,1,0.012
Wilkne,2024-07-30,106272404964,2,2.226
Wilkne,2024-07-30,106272404964,3,2.222
Wilkne,2024-07-30,106272404964,4,2.275
