Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-10-12,106272403152,1,2.031
Wilkne,2024-10-12,106272403152,2,2.009
Wilkne,2024-10-12,106272403152,3,1.991
Wilkne,2024-10-12,106272403152,4,2.029
Wilkne,2024-10-12,106272403916,1,1.975
Wilkne,2024-10-12,106272403916,2,1.992
Wilkne,2024-10-12,106272403916,3,1.969
Wilkne,2024-10-12,106272403916,4,2.028
Wilkne,2024-10-12,106272404964,1,0.012
Wilkne,2024-10-12,106272404964,2,1.923
Wilkne,2024-10-12,106272404964,3,1.873
Wilkne,2024-10-12,106272404964,4,1.884
