Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-12-18,106272403152,1,2.245
Wilkne,2024-12-18,106272403152,2,2.255
Wilkne,2024-12-18,106272403152,3,2.254
Wilkne,2024-12-18,106272403152,4,2.274
Wilkne,2024-12-18,106272403916,1,2.268
Wilkne,2024-12-18,106272403916,2,2.262
Wilkne,2024-12-18,106272403916,3,2.234
Wilkne,2024-12-18,106272403916,4,2.278
Wilkne,2024-12-18,106272404964,1,0.012
Wilkne,2024-12-18,106272404964,2,2.01
Wilkne,2024-12-18,106272404964,3,1.982
Wilkne,2024-12-18,106272404964,4,2.008
