Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-02-29,106272403152,1,2.443
Wilkne,2024-02-29,106272403152,2,2.447
Wilkne,2024-02-29,106272403152,3,2.457
Wilkne,2024-02-29,106272403152,4,2.475
Wilkne,2024-02-29,106272403916,1,2.32
Wilkne,2024-02-29,106272403916,2,2.317
Wilkne,2024-02-29,106272403916,3,2.26
Wilkne,2024-02-29,106272403916,4,2.362
Wilkne,2024-02-29,116191966583,1,0.013
Wilkne,2024-02-29,116191966583,2,2.554
Wilkne,2024-02-29,116191966583,3,2.511
Wilkne,2024-02-29,116191966583,4,2.55
