Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-10-23,106272403152,1,2.173
Wilkne,2024-10-23,106272403152,2,2.14
Wilkne,2024-10-23,106272403152,3,2.122
Wilkne,2024-10-23,106272403152,4,2.155
Wilkne,2024-10-23,106272403916,1,2.113
Wilkne,2024-10-23,106272403916,2,2.127
Wilkne,2024-10-23,106272403916,3,2.106
Wilkne,2024-10-23,106272403916,4,2.175
Wilkne,2024-10-23,106272404964,1,0.013
Wilkne,2024-10-23,106272404964,2,2.085
Wilkne,2024-10-23,106272404964,3,2.033
Wilkne,2024-10-23,106272404964,4,2.049
