Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-09-29,106272403152,1,2.159
Wilkne,2024-09-29,106272403152,2,2.127
Wilkne,2024-09-29,106272403152,3,2.103
Wilkne,2024-09-29,106272403152,4,2.137
Wilkne,2024-09-29,106272403916,1,2.092
Wilkne,2024-09-29,106272403916,2,2.101
Wilkne,2024-09-29,106272403916,3,2.082
Wilkne,2024-09-29,106272403916,4,2.151
Wilkne,2024-09-29,106272404964,1,0.013
Wilkne,2024-09-29,106272404964,2,2.247
Wilkne,2024-09-29,106272404964,3,2.199
Wilkne,2024-09-29,106272404964,4,2.23
