Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-08-18,106272403152,1,2.178
Wilkne,2024-08-18,106272403152,2,2.159
Wilkne,2024-08-18,106272403152,3,2.142
Wilkne,2024-08-18,106272403152,4,2.158
Wilkne,2024-08-18,106272403916,1,2.141
Wilkne,2024-08-18,106272403916,2,2.139
Wilkne,2024-08-18,106272403916,3,2.137
Wilkne,2024-08-18,106272403916,4,2.192
Wilkne,2024-08-18,106272404964,1,0.013
Wilkne,2024-08-18,106272404964,2,2.336
Wilkne,2024-08-18,106272404964,3,2.323
Wilkne,2024-08-18,106272404964,4,2.376
