Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-01-15,106272403152,1,2.488
Wilkne,2024-01-15,106272403152,2,2.499
Wilkne,2024-01-15,106272403152,3,2.501
Wilkne,2024-01-15,106272403152,4,2.535
Wilkne,2024-01-15,106272403916,1,2.52
Wilkne,2024-01-15,106272403916,2,2.525
Wilkne,2024-01-15,106272403916,3,2.483
Wilkne,2024-01-15,106272403916,4,2.537
Wilkne,2024-01-15,106272404964,1,0.013
Wilkne,2024-01-15,106272404964,2,2.31
Wilkne,2024-01-15,106272404964,3,2.256
Wilkne,2024-01-15,106272404964,4,2.296
