Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-03-08,106272403152,1,1.991
Wilkne,2024-03-08,106272403152,2,1.989
Wilkne,2024-03-08,106272403152,3,1.988
Wilkne,2024-03-08,106272403152,4,2.008
Wilkne,2024-03-08,106272403916,1,2.01
Wilkne,2024-03-08,106272403916,2,2.002
Wilkne,2024-03-08,106272403916,3,1.98
Wilkne,2024-03-08,106272403916,4,2.029
Wilkne,2024-03-08,106272404964,1,0.012
Wilkne,2024-03-08,106272404964,2,2.048
Wilkne,2024-03-08,106272404964,3,2.005
Wilkne,2024-03-08,106272404964,4,2.05
