Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-02-06,106272403152,1,2.249
Wilkne,2024-02-06,106272403152,2,2.256
Wilkne,2024-02-06,106272403152,3,2.259
Wilkne,2024-02-06,106272403152,4,2.281
Wilkne,2024-02-06,106272403916,1,2.277
Wilkne,2024-02-06,106272403916,2,2.273
Wilkne,2024-02-06,106272403916,3,2.242
Wilkne,2024-02-06,106272403916,4,2.286
Wilkne,2024-02-06,106272404964,1,0.012
Wilkne,2024-02-06,106272404964,2,2.094
Wilkne,2024-02-06,106272404964,3,2.061
Wilkne,2024-02-06,106272404964,4,2.088
