Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-02-18,106272403152,1,1.658
Wilkne,2024-02-18,106272403152,2,1.658
Wilkne,2024-02-18,106272403152,3,1.655
Wilkne,2024-02-18,106272403152,4,1.669
Wilkne,2024-02-18,106272403916,1,1.666
Wilkne,2024-02-18,106272403916,2,1.661
Wilkne,2024-02-18,106272403916,3,1.646
Wilkne,2024-02-18,106272403916,4,1.681
Wilkne,2024-02-18,116191966583,1,0.011
Wilkne,2024-02-18,116191966583,2,1.503
Wilkne,2024-02-18,116191966583,3,1.508
Wilkne,2024-02-18,116191966583,4,1.52
