Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-08-08,106272403152,1,2.12
Wilkne,2024-08-08,106272403152,2,2.088
Wilkne,2024-08-08,106272403152,3,2.089
Wilkne,2024-08-08,106272403152,4,2.103
Wilkne,2024-08-08,106272403916,1,2.091
Wilkne,2024-08-08,106272403916,2,2.086
Wilkne,2024-08-08,106272403916,3,2.081
Wilkne,2024-08-08,106272403916,4,2.137
Wilkne,2024-08-08,106272404964,1,0.013
Wilkne,2024-08-08,106272404964,2,2.322
Wilkne,2024-08-08,106272404964,3,2.311
Wilkne,2024-08-08,106272404964,4,2.366
