Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-03-10,106272403152,1,1.917
Wilkne,2024-03-10,106272403152,2,1.915
Wilkne,2024-03-10,106272403152,3,1.92
Wilkne,2024-03-10,106272403152,4,1.943
Wilkne,2024-03-10,106272403916,1,1.946
Wilkne,2024-03-10,106272403916,2,1.941
Wilkne,2024-03-10,106272403916,3,1.909
Wilkne,2024-03-10,106272403916,4,1.96
Wilkne,2024-03-10,106272404964,1,0.013
Wilkne,2024-03-10,106272404964,2,2.071
Wilkne,2024-03-10,106272404964,3,2.012
Wilkne,2024-03-10,106272404964,4,2.067
