Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-10-13,106272403152,1,1.539
Wilkne,2024-10-13,106272403152,2,1.525
Wilkne,2024-10-13,106272403152,3,1.514
Wilkne,2024-10-13,106272403152,4,1.544
Wilkne,2024-10-13,106272403916,1,1.504
Wilkne,2024-10-13,106272403916,2,1.516
Wilkne,2024-10-13,106272403916,3,1.494
Wilkne,2024-10-13,106272403916,4,1.538
Wilkne,2024-10-13,106272404964,1,0.012
Wilkne,2024-10-13,106272404964,2,1.63
Wilkne,2024-10-13,106272404964,3,1.592
Wilkne,2024-10-13,106272404964,4,1.603
