Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-03-16,106272403152,1,2.101
Wilkne,2024-03-16,106272403152,2,2.106
Wilkne,2024-03-16,106272403152,3,2.1
Wilkne,2024-03-16,106272403152,4,2.126
Wilkne,2024-03-16,106272403916,1,2.118
Wilkne,2024-03-16,106272403916,2,2.119
Wilkne,2024-03-16,106272403916,3,2.095
Wilkne,2024-03-16,106272403916,4,2.139
Wilkne,2024-03-16,106272404964,1,0.012
Wilkne,2024-03-16,106272404964,2,1.978
Wilkne,2024-03-16,106272404964,3,1.935
Wilkne,2024-03-16,106272404964,4,1.971
