Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-12-11,106272403152,1,2.473
Wilkne,2024-12-11,106272403152,2,2.485
Wilkne,2024-12-11,106272403152,3,2.486
Wilkne,2024-12-11,106272403152,4,2.507
Wilkne,2024-12-11,106272403916,1,2.494
Wilkne,2024-12-11,106272403916,2,2.483
Wilkne,2024-12-11,106272403916,3,2.452
Wilkne,2024-12-11,106272403916,4,2.51
Wilkne,2024-12-11,106272404964,1,0.012
Wilkne,2024-12-11,106272404964,2,2.332
Wilkne,2024-12-11,106272404964,3,2.291
Wilkne,2024-12-11,106272404964,4,2.329
