Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-07-26,106272403152,1,2.026
Wilkne,2024-07-26,106272403152,2,2.015
Wilkne,2024-07-26,106272403152,3,2.016
Wilkne,2024-07-26,106272403152,4,2.036
Wilkne,2024-07-26,106272403916,1,2.016
Wilkne,2024-07-26,106272403916,2,2.017
Wilkne,2024-07-26,106272403916,3,2.006
Wilkne,2024-07-26,106272403916,4,2.049
Wilkne,2024-07-26,106272404964,1,0.012
Wilkne,2024-07-26,106272404964,2,2.185
Wilkne,2024-07-26,106272404964,3,2.17
Wilkne,2024-07-26,106272404964,4,2.214
