Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-08-06,106272403152,1,2.153
Wilkne,2024-08-06,106272403152,2,2.121
Wilkne,2024-08-06,106272403152,3,2.126
Wilkne,2024-08-06,106272403152,4,2.142
Wilkne,2024-08-06,106272403916,1,2.125
Wilkne,2024-08-06,106272403916,2,2.12
Wilkne,2024-08-06,106272403916,3,2.116
Wilkne,2024-08-06,106272403916,4,2.165
Wilkne,2024-08-06,106272404964,1,0.012
Wilkne,2024-08-06,106272404964,2,2.355
Wilkne,2024-08-06,106272404964,3,2.348
Wilkne,2024-08-06,106272404964,4,2.404
