Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-09-20,106272403152,1,2.245
Wilkne,2024-09-20,106272403152,2,2.21
Wilkne,2024-09-20,106272403152,3,2.186
Wilkne,2024-09-20,106272403152,4,2.216
Wilkne,2024-09-20,106272403916,1,2.17
Wilkne,2024-09-20,106272403916,2,2.179
Wilkne,2024-09-20,106272403916,3,2.164
Wilkne,2024-09-20,106272403916,4,2.237
Wilkne,2024-09-20,106272404964,1,0.013
Wilkne,2024-09-20,106272404964,2,2.296
Wilkne,2024-09-20,106272404964,3,2.259
Wilkne,2024-09-20,106272404964,4,2.288
