Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-12-19,106272403152,1,2.332
Wilkne,2024-12-19,106272403152,2,2.34
Wilkne,2024-12-19,106272403152,3,2.341
Wilkne,2024-12-19,106272403152,4,2.358
Wilkne,2024-12-19,106272403916,1,2.355
Wilkne,2024-12-19,106272403916,2,2.347
Wilkne,2024-12-19,106272403916,3,2.315
Wilkne,2024-12-19,106272403916,4,2.364
Wilkne,2024-12-19,106272404964,1,0.012
Wilkne,2024-12-19,106272404964,2,2.094
Wilkne,2024-12-19,106272404964,3,2.067
Wilkne,2024-12-19,106272404964,4,2.093
