Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-04-08,106272403152,1,2.172
Wilkne,2024-04-08,106272403152,2,2.174
Wilkne,2024-04-08,106272403152,3,2.171
Wilkne,2024-04-08,106272403152,4,2.193
Wilkne,2024-04-08,106272403916,1,2.195
Wilkne,2024-04-08,106272403916,2,2.188
Wilkne,2024-04-08,106272403916,3,2.17
Wilkne,2024-04-08,106272403916,4,2.208
Wilkne,2024-04-08,106272404964,1,0.012
Wilkne,2024-04-08,106272404964,2,2.184
Wilkne,2024-04-08,106272404964,3,2.164
Wilkne,2024-04-08,106272404964,4,2.203
