Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-03-31,106272403152,1,1.847
Wilkne,2024-03-31,106272403152,2,1.845
Wilkne,2024-03-31,106272403152,3,1.843
Wilkne,2024-03-31,106272403152,4,1.852
Wilkne,2024-03-31,106272403916,1,1.761
Wilkne,2024-03-31,106272403916,2,1.75
Wilkne,2024-03-31,106272403916,3,1.717
Wilkne,2024-03-31,106272403916,4,1.799
Wilkne,2024-03-31,106272404964,1,0.011
Wilkne,2024-03-31,106272404964,2,1.914
Wilkne,2024-03-31,106272404964,3,1.881
Wilkne,2024-03-31,106272404964,4,1.909
