Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-06-21,106272403152,1,1.729
Wilkne,2024-06-21,106272403152,2,1.739
Wilkne,2024-06-21,106272403152,3,1.727
Wilkne,2024-06-21,106272403152,4,1.734
Wilkne,2024-06-21,106272403916,1,1.738
Wilkne,2024-06-21,106272403916,2,1.731
Wilkne,2024-06-21,106272403916,3,1.725
Wilkne,2024-06-21,106272403916,4,1.752
Wilkne,2024-06-21,106272404964,1,0.012
Wilkne,2024-06-21,106272404964,2,1.941
Wilkne,2024-06-21,106272404964,3,1.938
Wilkne,2024-06-21,106272404964,4,1.969
