Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-06-17,106272403152,1,1.616
Wilkne,2024-06-17,106272403152,2,1.623
Wilkne,2024-06-17,106272403152,3,1.614
Wilkne,2024-06-17,106272403152,4,1.622
Wilkne,2024-06-17,106272403916,1,1.626
Wilkne,2024-06-17,106272403916,2,1.614
Wilkne,2024-06-17,106272403916,3,1.609
Wilkne,2024-06-17,106272403916,4,1.637
Wilkne,2024-06-17,106272404964,1,0.011
Wilkne,2024-06-17,106272404964,2,1.763
Wilkne,2024-06-17,106272404964,3,1.775
Wilkne,2024-06-17,106272404964,4,1.796
