Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-07-27,106272403152,1,1.72
Wilkne,2024-07-27,106272403152,2,1.703
Wilkne,2024-07-27,106272403152,3,1.698
Wilkne,2024-07-27,106272403152,4,1.711
Wilkne,2024-07-27,106272403916,1,1.692
Wilkne,2024-07-27,106272403916,2,1.694
Wilkne,2024-07-27,106272403916,3,1.689
Wilkne,2024-07-27,106272403916,4,1.729
Wilkne,2024-07-27,106272404964,1,0.011
Wilkne,2024-07-27,106272404964,2,1.669
Wilkne,2024-07-27,106272404964,3,1.664
Wilkne,2024-07-27,106272404964,4,1.691
