Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-09-16,106272403152,1,2.205
Wilkne,2024-09-16,106272403152,2,2.168
Wilkne,2024-09-16,106272403152,3,2.15
Wilkne,2024-09-16,106272403152,4,2.177
Wilkne,2024-09-16,106272403916,1,2.138
Wilkne,2024-09-16,106272403916,2,2.143
Wilkne,2024-09-16,106272403916,3,2.13
Wilkne,2024-09-16,106272403916,4,2.2
Wilkne,2024-09-16,106272404964,1,0.013
Wilkne,2024-09-16,106272404964,2,2.281
Wilkne,2024-09-16,106272404964,3,2.247
Wilkne,2024-09-16,106272404964,4,2.284
