Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-05-31,106272403152,1,1.59
Wilkne,2024-05-31,106272403152,2,1.595
Wilkne,2024-05-31,106272403152,3,1.586
Wilkne,2024-05-31,106272403152,4,1.596
Wilkne,2024-05-31,106272403916,1,1.603
Wilkne,2024-05-31,106272403916,2,1.594
Wilkne,2024-05-31,106272403916,3,1.587
Wilkne,2024-05-31,106272403916,4,1.615
Wilkne,2024-05-31,106272404964,1,0.012
Wilkne,2024-05-31,106272404964,2,1.742
Wilkne,2024-05-31,106272404964,3,1.748
Wilkne,2024-05-31,106272404964,4,1.776
