Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-05-11,106272403152,1,1.999
Wilkne,2024-05-11,106272403152,2,1.998
Wilkne,2024-05-11,106272403152,3,1.989
Wilkne,2024-05-11,106272403152,4,2.006
Wilkne,2024-05-11,106272403916,1,2.011
Wilkne,2024-05-11,106272403916,2,2.002
Wilkne,2024-05-11,106272403916,3,1.991
Wilkne,2024-05-11,106272403916,4,2.028
Wilkne,2024-05-11,106272404964,1,0.012
Wilkne,2024-05-11,106272404964,2,2.103
Wilkne,2024-05-11,106272404964,3,2.102
Wilkne,2024-05-11,106272404964,4,2.139
