Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-04-12,106272403152,1,1.881
Wilkne,2024-04-12,106272403152,2,1.883
Wilkne,2024-04-12,106272403152,3,1.883
Wilkne,2024-04-12,106272403152,4,1.904
Wilkne,2024-04-12,106272403916,1,1.903
Wilkne,2024-04-12,106272403916,2,1.9
Wilkne,2024-04-12,106272403916,3,1.873
Wilkne,2024-04-12,106272403916,4,1.917
Wilkne,2024-04-12,106272404964,1,0.013
Wilkne,2024-04-12,106272404964,2,2.043
Wilkne,2024-04-12,106272404964,3,1.97
Wilkne,2024-04-12,106272404964,4,2.034
