Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-02-04,106272403152,1,2.458
Wilkne,2024-02-04,106272403152,2,2.457
Wilkne,2024-02-04,106272403152,3,2.466
Wilkne,2024-02-04,106272403152,4,2.493
Wilkne,2024-02-04,106272403916,1,2.493
Wilkne,2024-02-04,106272403916,2,2.486
Wilkne,2024-02-04,106272403916,3,2.454
Wilkne,2024-02-04,106272403916,4,2.505
Wilkne,2024-02-04,106272404964,1,0.013
Wilkne,2024-02-04,106272404964,2,2.288
Wilkne,2024-02-04,106272404964,3,2.257
Wilkne,2024-02-04,106272404964,4,2.297
