Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-07-10,106272403152,1,1.601
Wilkne,2024-07-10,106272403152,2,1.627
Wilkne,2024-07-10,106272403152,3,1.616
Wilkne,2024-07-10,106272403152,4,1.602
Wilkne,2024-07-10,106272403916,1,1.623
Wilkne,2024-07-10,106272403916,2,1.597
Wilkne,2024-07-10,106272403916,3,1.609
Wilkne,2024-07-10,106272403916,4,1.627
Wilkne,2024-07-10,106272404964,1,0.012
Wilkne,2024-07-10,106272404964,2,1.688
Wilkne,2024-07-10,106272404964,3,1.682
Wilkne,2024-07-10,106272404964,4,1.688
