Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-11-23,106272403152,1,2.026
Wilkne,2024-11-23,106272403152,2,2.004
Wilkne,2024-11-23,106272403152,3,1.996
Wilkne,2024-11-23,106272403152,4,2.038
Wilkne,2024-11-23,106272403916,1,1.98
Wilkne,2024-11-23,106272403916,2,1.997
Wilkne,2024-11-23,106272403916,3,1.965
Wilkne,2024-11-23,106272403916,4,2.026
Wilkne,2024-11-23,106272404964,1,0.012
Wilkne,2024-11-23,106272404964,2,1.986
Wilkne,2024-11-23,106272404964,3,1.937
Wilkne,2024-11-23,106272404964,4,1.94
