Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-01-04,106272403152,1,2.321
Wilkne,2024-01-04,106272403152,2,2.336
Wilkne,2024-01-04,106272403152,3,2.34
Wilkne,2024-01-04,106272403152,4,2.37
Wilkne,2024-01-04,106272403916,1,2.363
Wilkne,2024-01-04,106272403916,2,2.368
Wilkne,2024-01-04,106272403916,3,2.323
Wilkne,2024-01-04,106272403916,4,2.371
Wilkne,2024-01-04,106272404964,1,0.013
Wilkne,2024-01-04,106272404964,2,2.256
Wilkne,2024-01-04,106272404964,3,2.211
Wilkne,2024-01-04,106272404964,4,2.25
