Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-10-01,106272403152,1,2.296
Wilkne,2024-10-01,106272403152,2,2.259
Wilkne,2024-10-01,106272403152,3,2.231
Wilkne,2024-10-01,106272403152,4,2.267
Wilkne,2024-10-01,106272403916,1,2.213
Wilkne,2024-10-01,106272403916,2,2.222
Wilkne,2024-10-01,106272403916,3,2.206
Wilkne,2024-10-01,106272403916,4,2.281
Wilkne,2024-10-01,106272404964,1,0.013
Wilkne,2024-10-01,106272404964,2,2.306
Wilkne,2024-10-01,106272404964,3,2.257
Wilkne,2024-10-01,106272404964,4,2.286
