Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-07-12,106272403152,1,1.605
Wilkne,2024-07-12,106272403152,2,1.636
Wilkne,2024-07-12,106272403152,3,1.629
Wilkne,2024-07-12,106272403152,4,1.625
Wilkne,2024-07-12,106272403916,1,1.642
Wilkne,2024-07-12,106272403916,2,1.624
Wilkne,2024-07-12,106272403916,3,1.622
Wilkne,2024-07-12,106272403916,4,1.643
Wilkne,2024-07-12,106272404964,1,0.012
Wilkne,2024-07-12,106272404964,2,1.809
Wilkne,2024-07-12,106272404964,3,1.803
Wilkne,2024-07-12,106272404964,4,1.825
