Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-11-12,106272403152,1,2.144
Wilkne,2024-11-12,106272403152,2,2.121
Wilkne,2024-11-12,106272403152,3,2.111
Wilkne,2024-11-12,106272403152,4,2.15
Wilkne,2024-11-12,106272403916,1,2.084
Wilkne,2024-11-12,106272403916,2,2.102
Wilkne,2024-11-12,106272403916,3,2.067
Wilkne,2024-11-12,106272403916,4,2.139
Wilkne,2024-11-12,106272404964,1,0.012
Wilkne,2024-11-12,106272404964,2,2.07
Wilkne,2024-11-12,106272404964,3,2.018
Wilkne,2024-11-12,106272404964,4,2.023
