Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-01-28,106272403152,1,2.028
Wilkne,2024-01-28,106272403152,2,2.037
Wilkne,2024-01-28,106272403152,3,2.038
Wilkne,2024-01-28,106272403152,4,2.07
Wilkne,2024-01-28,106272403916,1,2.059
Wilkne,2024-01-28,106272403916,2,2.059
Wilkne,2024-01-28,106272403916,3,2.026
Wilkne,2024-01-28,106272403916,4,2.07
Wilkne,2024-01-28,106272404964,1,0.012
Wilkne,2024-01-28,106272404964,2,1.969
Wilkne,2024-01-28,106272404964,3,1.923
Wilkne,2024-01-28,106272404964,4,1.956
