Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-08-03,106272403152,1,2.113
Wilkne,2024-08-03,106272403152,2,2.078
Wilkne,2024-08-03,106272403152,3,2.088
Wilkne,2024-08-03,106272403152,4,2.101
Wilkne,2024-08-03,106272403916,1,2.089
Wilkne,2024-08-03,106272403916,2,2.08
Wilkne,2024-08-03,106272403916,3,2.079
Wilkne,2024-08-03,106272403916,4,2.123
Wilkne,2024-08-03,106272404964,1,0.012
Wilkne,2024-08-03,106272404964,2,2.358
Wilkne,2024-08-03,106272404964,3,2.35
Wilkne,2024-08-03,106272404964,4,2.408
