Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-04-13,106272403152,1,1.845
Wilkne,2024-04-13,106272403152,2,1.848
Wilkne,2024-04-13,106272403152,3,1.844
Wilkne,2024-04-13,106272403152,4,1.861
Wilkne,2024-04-13,106272403916,1,1.865
Wilkne,2024-04-13,106272403916,2,1.857
Wilkne,2024-04-13,106272403916,3,1.839
Wilkne,2024-04-13,106272403916,4,1.878
Wilkne,2024-04-13,106272404964,1,0.012
Wilkne,2024-04-13,106272404964,2,2.001
Wilkne,2024-04-13,106272404964,3,1.964
Wilkne,2024-04-13,106272404964,4,2.009
