Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-01-17,106272403152,1,2.395
Wilkne,2024-01-17,106272403152,2,2.401
Wilkne,2024-01-17,106272403152,3,2.406
Wilkne,2024-01-17,106272403152,4,2.435
Wilkne,2024-01-17,106272403916,1,2.421
Wilkne,2024-01-17,106272403916,2,2.424
Wilkne,2024-01-17,106272403916,3,2.383
Wilkne,2024-01-17,106272403916,4,2.435
Wilkne,2024-01-17,106272404964,1,0.013
Wilkne,2024-01-17,106272404964,2,2.253
Wilkne,2024-01-17,106272404964,3,2.204
Wilkne,2024-01-17,106272404964,4,2.24
