Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-08-23,106272403152,1,1.195
Wilkne,2024-08-23,106272403152,2,1.192
Wilkne,2024-08-23,106272403152,3,1.185
Wilkne,2024-08-23,106272403152,4,1.197
Wilkne,2024-08-23,106272403916,1,1.18
Wilkne,2024-08-23,106272403916,2,1.181
Wilkne,2024-08-23,106272403916,3,1.173
Wilkne,2024-08-23,106272403916,4,1.199
Wilkne,2024-08-23,106272404964,1,0.011
Wilkne,2024-08-23,106272404964,2,1.271
Wilkne,2024-08-23,106272404964,3,1.275
Wilkne,2024-08-23,106272404964,4,1.293
