Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-03-17,106272403152,1,1.936
Wilkne,2024-03-17,106272403152,2,1.937
Wilkne,2024-03-17,106272403152,3,1.924
Wilkne,2024-03-17,106272403152,4,1.946
Wilkne,2024-03-17,106272403916,1,1.938
Wilkne,2024-03-17,106272403916,2,1.94
Wilkne,2024-03-17,106272403916,3,1.917
Wilkne,2024-03-17,106272403916,4,1.968
Wilkne,2024-03-17,106272404964,1,0.012
Wilkne,2024-03-17,106272404964,2,1.828
Wilkne,2024-03-17,106272404964,3,1.768
Wilkne,2024-03-17,106272404964,4,1.814
