Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-01-05,106272403152,1,2.35
Wilkne,2024-01-05,106272403152,2,2.358
Wilkne,2024-01-05,106272403152,3,2.357
Wilkne,2024-01-05,106272403152,4,2.388
Wilkne,2024-01-05,106272403916,1,2.364
Wilkne,2024-01-05,106272403916,2,2.373
Wilkne,2024-01-05,106272403916,3,2.328
Wilkne,2024-01-05,106272403916,4,2.388
Wilkne,2024-01-05,106272404964,1,0.013
Wilkne,2024-01-05,106272404964,2,2.17
Wilkne,2024-01-05,106272404964,3,2.121
Wilkne,2024-01-05,106272404964,4,2.162
