Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-12-06,106272403152,1,0.864
Wilkne,2024-12-06,106272403152,2,0.858
Wilkne,2024-12-06,106272403152,3,0.848
Wilkne,2024-12-06,106272403152,4,0.866
Wilkne,2024-12-06,106272403916,1,0.843
Wilkne,2024-12-06,106272403916,2,0.85
Wilkne,2024-12-06,106272403916,3,0.841
Wilkne,2024-12-06,106272403916,4,0.868
Wilkne,2024-12-06,106272404964,1,0.011
Wilkne,2024-12-06,106272404964,2,0.87
Wilkne,2024-12-06,106272404964,3,0.87
Wilkne,2024-12-06,106272404964,4,0.864
