Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-11-15,106272403152,1,2.121
Wilkne,2024-11-15,106272403152,2,2.095
Wilkne,2024-11-15,106272403152,3,2.083
Wilkne,2024-11-15,106272403152,4,2.123
Wilkne,2024-11-15,106272403916,1,2.075
Wilkne,2024-11-15,106272403916,2,2.095
Wilkne,2024-11-15,106272403916,3,2.065
Wilkne,2024-11-15,106272403916,4,2.13
Wilkne,2024-11-15,106272404964,1,0.013
Wilkne,2024-11-15,106272404964,2,1.928
Wilkne,2024-11-15,106272404964,3,1.879
Wilkne,2024-11-15,106272404964,4,1.887
