Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-06-10,106272403152,1,1.927
Wilkne,2024-06-10,106272403152,2,1.934
Wilkne,2024-06-10,106272403152,3,1.918
Wilkne,2024-06-10,106272403152,4,1.928
Wilkne,2024-06-10,106272403916,1,1.931
Wilkne,2024-06-10,106272403916,2,1.917
Wilkne,2024-06-10,106272403916,3,1.919
Wilkne,2024-06-10,106272403916,4,1.95
Wilkne,2024-06-10,106272404964,1,0.011
Wilkne,2024-06-10,106272404964,2,2.12
Wilkne,2024-06-10,106272404964,3,2.13
Wilkne,2024-06-10,106272404964,4,2.161
