Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-07-15,106272403152,1,1.716
Wilkne,2024-07-15,106272403152,2,1.72
Wilkne,2024-07-15,106272403152,3,1.713
Wilkne,2024-07-15,106272403152,4,1.726
Wilkne,2024-07-15,106272403916,1,1.723
Wilkne,2024-07-15,106272403916,2,1.713
Wilkne,2024-07-15,106272403916,3,1.706
Wilkne,2024-07-15,106272403916,4,1.738
Wilkne,2024-07-15,106272404964,1,0.012
Wilkne,2024-07-15,106272404964,2,1.919
Wilkne,2024-07-15,106272404964,3,1.908
Wilkne,2024-07-15,106272404964,4,1.941
